time  field
5.23304661e-09  1.50000000e+06
5.23904781e-09  1.50000000e+06
5.24504901e-09  1.50000000e+06
5.25105021e-09  1.50000000e+06
5.25705141e-09  1.50000000e+06
5.26305261e-09  1.50000000e+06
5.26905381e-09  1.50000000e+06
5.27505501e-09  1.50000000e+06
5.28105621e-09  1.50000000e+06
5.28705741e-09  1.50000000e+06
5.29305861e-09  1.50000000e+06
5.29905981e-09  1.50000000e+06
5.30506101e-09  1.50000000e+06
5.31106221e-09  1.50000000e+06
5.31706341e-09  1.50000000e+06
5.32306461e-09  1.50000000e+06
5.32906581e-09  1.50000000e+06
5.33506701e-09  1.50000000e+06
5.34106821e-09  1.50000000e+06
5.34706941e-09  1.50000000e+06
5.35307061e-09  1.50000000e+06
5.35907181e-09  1.50000000e+06
5.36507301e-09  1.50000000e+06
5.37107421e-09  1.50000000e+06
5.37707542e-09  1.50000000e+06
5.38307662e-09  1.50000000e+06
5.38907782e-09  1.50000000e+06
5.39507902e-09  1.50000000e+06
5.40108022e-09  1.50000000e+06
5.40708142e-09  1.50000000e+06
5.41308262e-09  1.50000000e+06
5.41908382e-09  1.50000000e+06
5.42508502e-09  1.50000000e+06
5.43108622e-09  1.50000000e+06
5.43708742e-09  1.50000000e+06
5.44308862e-09  1.50000000e+06
5.44908982e-09  1.50000000e+06
5.45509102e-09  1.50000000e+06
5.46109222e-09  1.50000000e+06
5.46709342e-09  1.50000000e+06
5.47309462e-09  1.50000000e+06
5.47909582e-09  1.50000000e+06
5.48509702e-09  1.50000000e+06
5.49109822e-09  1.50000000e+06
5.49709942e-09  1.50000000e+06
5.50310062e-09  1.50000000e+06
5.50910182e-09  1.50000000e+06
5.51510302e-09  1.50000000e+06
